"rules","support","confidence","lift"
"7","{dental care} => {other vegetables}",0.00203355363497712,0.350877192982456,1.81338791013266
"8","{dental care} => {whole milk}",0.00183019827147941,0.315789473684211,1.23588916581146
"6","{dental care} => {rolls/buns}",0.00142348754448399,0.245614035087719,1.33533114156314
"2","{dental care} => {newspapers}",0.00132180986273513,0.228070175438596,2.85741423622751
"4","{dental care} => {soda}",0.00111845449923742,0.192982456140351,1.10669530970283
"5","{dental care} => {yogurt}",0.00111845449923742,0.192982456140351,1.38336913712854
"1","{dental care} => {chocolate}",0.00101677681748856,0.175438596491228,3.53573482887547
"3","{dental care} => {tropical fruit}",0.00101677681748856,0.175438596491228,1.671936624507
