"rules","support","confidence","lift"
"1","{condensed milk} => {coffee}",0.0025419420437214,0.247524752475248,4.26340795200361
"7","{condensed milk} => {other vegetables}",0.0025419420437214,0.247524752475248,1.279246421752
"8","{condensed milk} => {whole milk}",0.00244026436197255,0.237623762376238,0.929976005957142
"6","{condensed milk} => {rolls/buns}",0.00223690899847483,0.217821782178218,1.18423285114581
"4","{condensed milk} => {soda}",0.00213523131672598,0.207920792079208,1.19236209335219
"2","{condensed milk} => {fruit/vegetable juice}",0.0016268429079817,0.158415841584158,2.19130773836877
"3","{condensed milk} => {shopping bags}",0.0016268429079817,0.158415841584158,1.60786357273498
"5","{condensed milk} => {yogurt}",0.0016268429079817,0.158415841584158,1.13558294604971
